2001-11-02,1529.353
2001-11-05,1551.394
2001-11-06,1573.931
2001-11-07,1570.156
2001-11-08,1574.094
2001-11-09,1576.608
2001-11-12,1573.821
2001-11-13,1603.275
2001-11-14,1606.637
2001-11-15,1608.094
2001-11-16,1603.171
2001-11-19,1620.661
2001-11-20,1608.903
2001-11-21,1601.021
2001-11-23,1619.782
2001-11-26,1629.758
2001-11-27,1618.624
2001-11-28,1589.375
2001-11-29,1605.99
2001-11-30,1604.919
2001-12-03,1591.478
2001-12-04,1612.464
2001-12-05,1649.004
2001-12-06,1644.484
2001-12-07,1632.099
2001-12-10,1606.227
2001-12-11,1601.761
2001-12-12,1602.447
2001-12-13,1577.577
2001-12-14,1582.809
2001-12-17,1598.737
2001-12-18,1610.831
2001-12-19,1620.267
2001-12-20,1606.915
2001-12-21,1613.937
2001-12-24,1613.602
2001-12-26,1620.262
2001-12-27,1631.692
2001-12-28,1637.226
2001-12-31,1618.979
2002-01-02,1628.506
2002-01-03,1643.479
2002-01-04,1653.69
2002-01-07,1642.95
2002-01-08,1637.482
2002-01-09,1629.697
2002-01-10,1631.716
2002-01-11,1616.346
2002-01-14,1606.202
2002-01-15,1617.181
2002-01-16,1591.04
2002-01-17,1607.02
2002-01-18,1591.078
2002-01-22,1579.408
2002-01-23,1591.941
2002-01-24,1597.549
2002-01-25,1599.143
2002-01-28,1598.861
2002-01-29,1553.233
2002-01-30,1571.692
2002-01-31,1595.353
2002-02-01,1584.061
2002-02-04,1544.892
2002-02-05,1538.701
2002-02-06,1529.675
2002-02-07,1525.263
2002-02-08,1547.941
2002-02-11,1570.212
2002-02-12,1563.949
2002-02-13,1580.029
2002-02-14,1577.288
2002-02-15,1559.975
2002-02-19,1530.578
2002-02-20,1551.367
2002-02-21,1527.34
2002-02-22,1539.908
2002-02-25,1567.594
2002-02-26,1567.654
2002-02-27,1569.005
2002-02-28,1564.586
2002-03-01,1600.023
2002-03-04,1631.248
2002-03-05,1620.367
2002-03-06,1644.2
2002-03-07,1636.862
2002-03-08,1646.437
2002-03-11,1652.041
2002-03-12,1648.284
2002-03-13,1632.456
2002-03-14,1631
2002-03-15,1649.561
2002-03-18,1648.728
2002-03-19,1655.443
2002-03-20,1629.428
2002-03-21,1631.93
2002-03-22,1625.018
2002-03-25,1601.21
2002-03-26,1610.813
2002-03-27,1619.452
2002-03-28,1623.429
2002-04-01,1622.226
2002-04-02,1608.391
2002-04-03,1592.597
2002-04-04,1593.961
2002-04-05,1588.875
2002-04-08,1592.883
2002-04-09,1582.364
2002-04-10,1600.359
2002-04-11,1562.523
2002-04-12,1572.889
2002-04-15,1560.922
2002-04-16,1597.476
2002-04-17,1594.322
2002-04-18,1592.078
2002-04-19,1593.072
2002-04-22,1568.521
2002-04-23,1558.794
2002-04-24,1547.74
2002-04-25,1545.397
2002-04-26,1524.076
2002-04-29,1508.752
2002-04-30,1525.004
2002-05-01,1538.646
2002-05-02,1536.157
2002-05-03,1520.438
2002-05-06,1491.051
2002-05-07,1486.571
2002-05-08,1542.532
2002-05-09,1520.391
2002-05-10,1494.872
2002-05-13,1522.801
2002-05-14,1555.043
2002-05-15,1546.732
2002-05-16,1556.93
2002-05-17,1569.17
2002-05-20,1548.311
2002-05-21,1531.316
2002-05-22,1540.116
2002-05-23,1555.818
2002-05-24,1537.023
2002-05-28,1523.893
2002-05-29,1514.33
2002-05-30,1510.251
2002-05-31,1513.769
2002-06-03,1476.258
2002-06-04,1476.284
2002-06-05,1489.878
2002-06-06,1460.503
2002-06-07,1458.206
2002-06-10,1462.78
2002-06-11,1438.474
2002-06-12,1448.161
2002-06-13,1433.013
2002-06-14,1429.78
2002-06-17,1470.839
2002-06-18,1472.249
2002-06-19,1447.979
2002-06-20,1428.552
2002-06-21,1404.207
2002-06-24,1409.3
2002-06-25,1385.766
2002-06-26,1382.783
2002-06-27,1407.108
2002-06-28,1405.943
2002-07-01,1375.879
2002-07-02,1346.962
2002-07-03,1355.397
2002-07-05,1405.196
2002-07-08,1388.439
2002-07-09,1354.234
2002-07-10,1308.298
2002-07-11,1318.184
2002-07-12,1309.68
2002-07-15,1304.762
2002-07-16,1280.784
2002-07-17,1287.978
2002-07-18,1253.208
2002-07-19,1205.159
2002-07-22,1165.479
2002-07-23,1133.988
2002-07-24,1199.008
2002-07-25,1192.282
2002-07-26,1212.409
2002-07-29,1278.103
2002-07-30,1283.62
2002-07-31,1296.344
2002-08-01,1258.218
2002-08-02,1229.193
2002-08-05,1187.072
2002-08-06,1222.588
2002-08-07,1247.279
2002-08-08,1288.123
2002-08-09,1292.942
2002-08-12,1286.089
2002-08-13,1258.361
2002-08-14,1309.04
2002-08-15,1324.316
2002-08-16,1322.364
2002-08-19,1353.628
2002-08-20,1334.704
2002-08-21,1351.82
2002-08-22,1370.848
2002-08-23,1339.785
2002-08-26,1349.877
2002-08-27,1331.196
2002-08-28,1307.277
2002-08-29,1307.284
2002-08-30,1304.855
2002-09-03,1250.678
2002-09-04,1273.026
2002-09-05,1252.772
2002-09-06,1273.881
2002-09-09,1286.792
2002-09-10,1296.229
2002-09-11,1296.252
2002-09-12,1264.417
2002-09-13,1268.566
2002-09-16,1270.449
2002-09-17,1245.387
2002-09-18,1239.704
2002-09-19,1202.465
2002-09-20,1205.42
2002-09-23,1188.764
2002-09-24,1168.223
2002-09-25,1197.559
2002-09-26,1219.601
2002-09-27,1180.281
2002-09-30,1163.044
2002-10-01,1209.59
2002-10-02,1181.323
2002-10-03,1168.569
2002-10-04,1142.357
2002-10-07,1120.515
2002-10-08,1139.899
2002-10-09,1108.909
2002-10-10,1147.8
2002-10-11,1192.63
2002-10-14,1201.367
2002-10-15,1258.237
2002-10-16,1228.014
2002-10-17,1255.418
2002-10-18,1262.836
2002-10-21,1284.727
2002-10-22,1271.079
2002-10-23,1279.634
2002-10-24,1260.168
2002-10-25,1281.807
2002-10-28,1271.204
2002-10-29,1259.794
2002-10-30,1272.246
2002-10-31,1265.411
2002-11-01,1287.127
2002-11-04,1297.692
2002-11-05,1307.801
2002-11-06,1320.039
2002-11-07,1290.154
2002-11-08,1278.942
2002-11-11,1252.419
2002-11-12,1262.142
2002-11-13,1261.968
2002-11-14,1293.214
2002-11-15,1301.281
2002-11-18,1287.791
2002-11-19,1282.613
2002-11-20,1307.609
2002-11-21,1335.746
2002-11-22,1331.165
2002-11-25,1334.518
2002-11-26,1306.791
2002-11-27,1343.471
2002-11-29,1339.892
2002-12-02,1337.345
2002-12-03,1317.645
2002-12-04,1313.535
2002-12-05,1297.804
2002-12-06,1305.985
2002-12-09,1277.054
2002-12-10,1294.908
2002-12-11,1295.907
2002-12-12,1291.162
2002-12-13,1273.83
2002-12-16,1303.846
2002-12-17,1293.26
2002-12-18,1276.362
2002-12-19,1266.79
2002-12-20,1283.255
2002-12-23,1285.602
2002-12-24,1278.579
2002-12-26,1274.555
2002-12-27,1254.655
2002-12-30,1260.418
2002-12-31,1261.176
2003-01-02,1303.173
2003-01-03,1302.546
2003-01-06,1331.82
2003-01-07,1323.17
2003-01-08,1304.953
2003-01-09,1330.306
2003-01-10,1330.293
2003-01-13,1328.502
2003-01-14,1336.245
2003-01-15,1317.178
2003-01-16,1312.005
2003-01-17,1293.626
2003-01-21,1273.314
2003-01-22,1260.157
2003-01-23,1273.04
2003-01-24,1235.838
2003-01-27,1215.859
2003-01-28,1231.737
2003-01-29,1240.313
2003-01-30,1212.228
2003-01-31,1228.138
2003-02-03,1234.785
2003-02-04,1217.4
2003-02-05,1211.042
2003-02-06,1203.584
2003-02-07,1191.457
2003-02-10,1200.509
2003-02-11,1190.834
2003-02-12,1176.154
2003-02-13,1174.432
2003-02-14,1199.607
2003-02-18,1223.112
2003-02-19,1214.657
2003-02-20,1203.178
2003-02-21,1219.101
2003-02-24,1196.706
2003-02-25,1205.322
2003-02-26,1189.984
2003-02-27,1204.114
2003-02-28,1209.711
2003-03-03,1200.602
2003-03-04,1182.17
2003-03-05,1193.869
2003-03-06,1182.816
2003-03-07,1192.615
2003-03-10,1161.849
2003-03-11,1152.152
2003-03-12,1157.614
2003-03-13,1197.556
2003-03-14,1199.552
2003-03-17,1242.09
2003-03-18,1247.395
2003-03-19,1258.367
2003-03-20,1260.766
2003-03-21,1289.739
2003-03-24,1244.311
2003-03-25,1259.439
2003-03-26,1252.59
2003-03-27,1250.714
2003-03-28,1243.514
2003-03-31,1221.456
2003-04-01,1236.299
2003-04-02,1268.819
2003-04-03,1262.427
2003-04-04,1265.899
2003-04-07,1267.486
2003-04-08,1265.573
2003-04-09,1247.991
2003-04-10,1256.042
2003-04-11,1251.405
2003-04-14,1275.823
2003-04-15,1283.963
2003-04-16,1268.28
2003-04-17,1287.989
2003-04-21,1285.716
2003-04-22,1313.632
2003-04-23,1324.68
2003-04-24,1313.749
2003-04-25,1295.572
2003-04-28,1318.852
2003-04-29,1323.258
2003-04-30,1322.068
2003-05-01,1321.391
2003-05-02,1341.277
2003-05-05,1336.236
2003-05-06,1347.544
2003-05-07,1340.872
2003-05-08,1327.417
2003-05-09,1346.683
2003-05-12,1363.606
2003-05-13,1359.742
